month,customer_id,plan,seats,mrr
2028-07,C0799,pro,4,396
2028-07,C0947,pro,3,297
2028-07,C1359,pro,4,396
2028-07,C0560,pro,4,396
2028-07,C0333,pro,4,396
2028-07,C0405,pro,4,396
2028-07,C1503,pro,4,396
2028-07,C0662,pro,3,297
2028-07,C0470,pro,5,495
2028-07,C0913,pro,3,297
2028-07,C0318,pro,3,297
2028-07,C0983,pro,4,396
2028-07,C0895,pro,3,297
2028-07,C1267,pro,6,594
2028-07,C0939,pro,5,495
2028-07,C0465,pro,3,297
2028-07,C1054,pro,4,396
2028-07,C1071,pro,4,396
2028-07,C1448,pro,5,495
2028-07,C0084,pro,4,396
2028-07,C1150,pro,3,297
2028-08,C0557,pro,4,396
2028-08,C1258,pro,4,396
2028-08,C1299,pro,3,297
2028-08,C1086,pro,4,396
2028-08,C0728,pro,3,297
2028-08,C0865,pro,5,495
2028-08,C0987,pro,3,297
2028-08,C0953,pro,5,495
2028-08,C1051,pro,2,198
2028-08,C0106,pro,3,297
2028-08,C0906,pro,3,297
2028-08,C1181,pro,6,594
2028-08,C0261,pro,3,297
2028-08,C0606,pro,3,297
2028-08,C1438,pro,2,198
2028-08,C1417,pro,3,297
2028-08,C1484,pro,5,495
2028-08,C0382,pro,3,297
2028-08,C0901,pro,1,99
2028-08,C1044,pro,3,297
2028-08,C0516,pro,4,396
2028-08,C0101,pro,3,297
2028-08,C1409,pro,3,297
2028-08,C1126,pro,3,297
2028-08,C0791,pro,3,297
2028-08,C1149,pro,2,198
2028-08,C1255,pro,4,396
2028-08,C1391,pro,4,396
2028-08,C0374,pro,4,396
2028-08,C1010,pro,4,396
2028-08,C1264,pro,4,396
2028-08,C1444,pro,3,297
2028-08,C1115,pro,4,396
2028-08,C1540,pro,3,297
2028-08,C0937,pro,4,396
2028-08,C1199,pro,3,297
2028-08,C0133,pro,3,297
2028-08,C0125,pro,2,198
2028-08,C0786,pro,3,297
2028-08,C1483,pro,2,198
2028-08,C0266,pro,4,396
2028-08,C0345,pro,4,396
2028-08,C1252,pro,3,297
2028-08,C1214,pro,3,297
2028-08,C0135,pro,3,297
2028-08,C1371,pro,1,99
2028-08,C0829,pro,2,198
2028-08,C1541,pro,5,495
2028-08,C0712,pro,3,297
2028-08,C1068,pro,4,396
2028-08,C0433,pro,4,396
2028-08,C0218,pro,5,495
2028-08,C1404,pro,4,396
2028-08,C1571,pro,4,396
2028-08,C0421,pro,3,297
2028-08,C0597,pro,3,297
2028-08,C1057,pro,2,198
2028-08,C0388,pro,1,99
2028-08,C1311,pro,3,297
2028-08,C1211,pro,4,396
2028-08,C0873,pro,3,297
2028-08,C1278,pro,4,396
2028-08,C1202,pro,2,198
2028-08,C1180,pro,3,297
2028-08,C1138,pro,5,495
2028-08,C1545,pro,4,396
2028-08,C0692,pro,4,396
2028-08,C0723,pro,4,396
2028-08,C0341,pro,3,297
2028-08,C1361,pro,3,297
2028-08,C1538,pro,3,297
2028-08,C1536,pro,3,297
2028-08,C0941,pro,3,297
2028-08,C0497,pro,2,198
2028-08,C1453,pro,3,297
2028-08,C1020,pro,3,297
2028-08,C1340,pro,1,99
2028-08,C0714,pro,3,297
2028-08,C1178,pro,4,396
2028-08,C1227,pro,4,396
2028-08,C0930,pro,5,495
2028-08,C0432,pro,4,396
2028-08,C1437,pro,1,99
2028-08,C0542,pro,4,396
2028-08,C0840,pro,3,297
2028-08,C0900,pro,4,396
2028-08,C1543,pro,4,396
2028-08,C0999,pro,3,297
2028-08,C0860,pro,3,297
2028-08,C0111,pro,4,396
2028-08,C0834,pro,5,495
2028-08,C0093,pro,3,297
2028-08,C1505,pro,3,297
2028-08,C1435,pro,2,198
2028-08,C0193,pro,3,297
2028-08,C0270,pro,5,495
2028-08,C0574,pro,5,495
2028-08,C1535,pro,4,396
2028-08,C1186,pro,4,396
2028-08,C0468,pro,4,396
2028-08,C0803,pro,4,396
2028-08,C0400,pro,5,495
2028-08,C0655,pro,3,297
2028-08,C0373,pro,3,297
2028-08,C0804,pro,5,495
2028-08,C0899,pro,4,396
2028-08,C0243,pro,4,396
2028-08,C1037,pro,3,297
2028-08,C0337,pro,4,396
2028-08,C0779,pro,4,396
2028-08,C1452,pro,5,495
2028-08,C0915,pro,3,297
2028-08,C1481,pro,4,396
2028-08,C1205,pro,5,495
2028-08,C0843,pro,3,297
2028-08,C1482,pro,2,198
2028-08,C0774,pro,4,396
2028-08,C1224,pro,2,198
2028-08,C1245,pro,4,396
2028-08,C0226,pro,5,495
2028-08,C1171,pro,3,297
2028-08,C0387,pro,4,396
2028-08,C1011,pro,4,396
2028-08,C0816,pro,3,297
2028-08,C0798,pro,3,297
2028-08,C1487,pro,2,198
2028-08,C0038,pro,2,198
2028-08,C0993,pro,4,396
2028-08,C0567,pro,5,495
2028-08,C1338,pro,1,99
2028-08,C0981,pro,3,297
2028-08,C1094,pro,2,198
2028-08,C0639,pro,4,396
2028-08,C0668,pro,2,198
2028-08,C0159,pro,4,396
2028-08,C0308,pro,3,297
2028-08,C1527,pro,3,297
2028-08,C1078,pro,4,396
2028-08,C0998,pro,6,594
2028-08,C1079,pro,5,495
2028-08,C1460,pro,3,297
2028-08,C1491,pro,2,198
2028-08,C1111,pro,3,297
2028-08,C1336,pro,3,297
2028-08,C1343,pro,3,297
2028-08,C1153,pro,3,297
2028-08,C1346,pro,5,495
2028-08,C0361,pro,5,495
2028-08,C0863,pro,4,396
2028-08,C0144,pro,2,198
2028-08,C1001,pro,6,594
2028-08,C1136,pro,4,396
2028-08,C0029,pro,3,297
2028-08,C0658,pro,1,99
2028-08,C0047,pro,2,198
2028-08,C0143,pro,3,297
2028-08,C1270,pro,3,297
2028-08,C0317,pro,4,396
2028-08,C1259,pro,3,297
2028-08,C0837,pro,3,297
2028-08,C1291,pro,3,297
2028-08,C1018,pro,4,396
2028-08,C1415,pro,3,297
2028-08,C0868,pro,3,297
2028-08,C0132,pro,3,297
2028-08,C0023,pro,4,396
2028-08,C0107,pro,3,297
2028-08,C1209,pro,4,396
2028-08,C1035,pro,3,297
2028-08,C0756,pro,3,297
2028-08,C0479,pro,3,297
2028-08,C1406,pro,3,297
2028-08,C0968,pro,4,396
2028-08,C0253,pro,4,396
2028-08,C0035,pro,5,495
2028-08,C1316,pro,4,396
2028-08,C1372,pro,3,297
2028-08,C1233,pro,4,396
2028-08,C1524,pro,5,495
2028-08,C0750,pro,3,297
2028-08,C1003,pro,2,198
2028-08,C1009,pro,3,297
2028-08,C1022,pro,3,297
2028-08,C0517,pro,5,495
2028-08,C1279,pro,4,396
2028-08,C1339,pro,4,396
2028-08,C0302,pro,3,297
2028-08,C0375,pro,4,396
2028-08,C0812,pro,5,495
2028-08,C0814,pro,4,396
2028-08,C0483,pro,4,396
2028-08,C1488,pro,4,396
2028-08,C1297,pro,3,297
2028-08,C1578,pro,4,396
2028-08,C0657,pro,4,396
2028-08,C0974,pro,4,396
2028-08,C1324,pro,3,297
2028-08,C1557,pro,3,297
2028-08,C1476,pro,2,198
2028-08,C0082,pro,2,198
2028-08,C0857,pro,4,396
2028-08,C0737,pro,2,198
2028-08,C0142,pro,3,297
2028-08,C0632,pro,3,297
2028-08,C0707,pro,5,495
2028-08,C1161,pro,4,396
2028-08,C1310,pro,4,396
2028-08,C1455,pro,4,396
2028-08,C1052,pro,4,396
2028-08,C1508,pro,5,495
2028-08,C1445,pro,3,297
2028-08,C1387,pro,3,297
2028-08,C0909,pro,4,396
2028-08,C1064,pro,4,396
2028-08,C1030,pro,3,297
2028-08,C0867,pro,5,495
2028-08,C1105,pro,3,297
2028-08,C0601,pro,4,396
2028-08,C0372,pro,3,297
2028-08,C1574,pro,2,198
2028-08,C0188,pro,5,495
2028-08,C0206,pro,3,297
2028-08,C0684,pro,1,99
2028-08,C1100,pro,5,495
2028-08,C1075,pro,4,396
2028-08,C0036,pro,6,594
2028-08,C0346,pro,3,297
2028-08,C1222,pro,4,396
2028-08,C1275,pro,3,297
2028-08,C0614,pro,2,198
2028-08,C0001,pro,2,198
2028-08,C0821,pro,4,396
2028-08,C1200,pro,6,594
2028-08,C0378,pro,5,495
2028-08,C0741,pro,5,495
2028-08,C0399,pro,5,495
2028-08,C1187,pro,4,396
2028-08,C1274,pro,4,396
2028-08,C0452,pro,4,396
2028-08,C0177,pro,3,297
2028-08,C0492,pro,5,495
2028-08,C0230,pro,3,297
2028-08,C1019,pro,1,99
2028-08,C1522,pro,3,297
2028-08,C1183,pro,2,198
2028-08,C1247,pro,3,297
2028-08,C0605,pro,3,297
2028-08,C1148,pro,5,495
2028-08,C1410,pro,2,198
2028-08,C1329,pro,4,396
2028-08,C1449,pro,3,297
2028-08,C0499,pro,4,396
2028-08,C0764,pro,2,198
2028-08,C1241,pro,3,297
2028-08,C0925,pro,3,297
2028-08,C0871,pro,5,495
2028-08,C1203,pro,3,297
2028-08,C1069,pro,3,297
2028-08,C0544,pro,3,297
2028-08,C0866,pro,5,495
2028-08,C1307,pro,4,396
2028-08,C1121,pro,4,396
2028-08,C1132,pro,5,495
2028-08,C0148,pro,4,396
2028-08,C0167,pro,5,495
2028-08,C0699,pro,4,396
2028-08,C0990,pro,3,297
2028-08,C1315,pro,4,396
2028-08,C0617,pro,3,297
2028-08,C1561,pro,4,396
2028-08,C0310,pro,2,198
2028-08,C1061,pro,4,396
2028-08,C0124,pro,3,297
2028-08,C1244,pro,6,594
2028-08,C1370,pro,5,495
2028-08,C0850,pro,3,297
2028-08,C1021,pro,4,396
2028-08,C1164,pro,3,297
2028-08,C1080,pro,2,198
2028-08,C0770,pro,5,495
2028-08,C0407,pro,6,594
2028-08,C0611,pro,4,396
2028-08,C1207,pro,4,396
2028-08,C1342,pro,4,396
2028-08,C0170,pro,4,396
2028-08,C1234,pro,3,297
2028-08,C0162,pro,4,396
2028-08,C1354,pro,5,495
2028-08,C0726,pro,5,495
2028-08,C0283,pro,1,99
2028-08,C1083,pro,4,396
2028-08,C0718,pro,2,198
2028-08,C1125,pro,3,297
2028-08,C0293,pro,3,297
2028-08,C1347,pro,2,198
2028-08,C0225,pro,3,297
2028-08,C0991,pro,3,297
2028-08,C1217,pro,3,297
2028-08,C1532,pro,4,396
2028-08,C0259,pro,3,297
2028-08,C0316,pro,4,396
2028-08,C0742,pro,5,495
2028-08,C1250,pro,3,297
2028-08,C1419,pro,5,495
2028-08,C0951,pro,3,297
2028-08,C1509,pro,4,396
2028-08,C1024,pro,3,297
2028-08,C0258,pro,3,297
2028-08,C1386,pro,5,495
2028-08,C1196,pro,3,297
2028-08,C0558,pro,3,297
2028-08,C1393,pro,3,297
2028-08,C0749,pro,4,396
2028-08,C0890,pro,3,297
2028-08,C1490,pro,4,396
2028-08,C1550,pro,4,396
2028-08,C1139,pro,3,297
2028-08,C0589,pro,4,396
2028-08,C0782,pro,4,396
2028-08,C0255,pro,4,396
2028-08,C0503,pro,3,297
2028-08,C1401,pro,3,297
2028-08,C1468,pro,3,297
2028-08,C1573,pro,2,198
2028-08,C1306,pro,5,495
2028-08,C0392,pro,2,198
2028-08,C0306,pro,5,495
2028-08,C1333,pro,3,297
2028-08,C1328,pro,4,396
2028-08,C0416,pro,4,396
2028-08,C1373,pro,3,297
2028-08,C1512,pro,4,396
2028-08,C1530,pro,3,297
2028-08,C1507,pro,4,396
2028-08,C0980,pro,2,198
2028-08,C0136,pro,3,297
2028-08,C0972,pro,3,297
2028-08,C0025,pro,4,396
2028-08,C0842,pro,3,297
2028-08,C1131,pro,3,297
2028-08,C0246,pro,4,396
2028-08,C0444,pro,6,594
2028-08,C1127,pro,3,297
2028-08,C0931,pro,3,297
2028-08,C0716,pro,3,297
2028-08,C0305,pro,4,396
2028-08,C0324,pro,3,297
2028-08,C1389,pro,2,198
2028-08,C1552,pro,5,495
2028-08,C0861,pro,5,495
2028-08,C1375,pro,5,495
2028-08,C0138,pro,4,396
2028-08,C0495,pro,3,297
2028-08,C1463,pro,3,297
2028-08,C0919,pro,4,396
2028-08,C0415,pro,5,495
2028-08,C1497,pro,4,396
2028-08,C1537,pro,4,396
2028-08,C1124,pro,3,297
2028-08,C1119,pro,4,396
2028-08,C1555,pro,3,297
2028-08,C0053,pro,4,396
2028-08,C1499,pro,3,297
2028-08,C0393,pro,1,99
2028-08,C1464,pro,4,396
2028-08,C0543,pro,5,495
2028-08,C1566,pro,3,297
2028-08,C0841,pro,4,396
2028-08,C1556,pro,3,297
2028-08,C0531,pro,4,396
2028-08,C1238,pro,4,396
2028-08,C0884,pro,4,396
2028-08,C0095,pro,4,396
2028-08,C0916,pro,3,297
2028-08,C0688,pro,3,297
2028-08,C1348,pro,3,297
2028-08,C1544,pro,3,297
2028-08,C1322,pro,4,396
2028-08,C1367,pro,3,297
2028-08,C0936,pro,3,297
2028-08,C1312,pro,2,198
2028-08,C0299,pro,3,297
2028-08,C1469,pro,5,495
2028-08,C0367,pro,4,396
2028-08,C0493,pro,5,495
2028-08,C1501,pro,6,594
2028-08,C0062,pro,4,396
2028-08,C1519,pro,2,198
2028-08,C1474,pro,2,198
2028-08,C0480,pro,2,198
2028-08,C1208,pro,3,297
2028-08,C1528,pro,4,396
2028-08,C0487,pro,3,297
2028-08,C0271,pro,4,396
2028-08,C1090,pro,2,198
2028-08,C0587,pro,5,495
2028-08,C0608,pro,3,297
2028-08,C0700,pro,4,396
2028-08,C0233,pro,3,297
2028-08,C1273,pro,5,495
2028-08,C0826,pro,3,297
2028-08,C0017,pro,4,396
2028-08,C0165,pro,2,198
2028-08,C0244,pro,3,297
2028-08,C1442,pro,4,396
2028-08,C0319,pro,3,297
2028-08,C0515,pro,3,297
2028-08,C1146,pro,4,396
2028-08,C0828,pro,3,297
2028-08,C0897,pro,6,594
2028-08,C0349,pro,5,495
2028-08,C0362,pro,4,396
2028-08,C0659,pro,3,297
2028-08,C1319,pro,2,198
2028-08,C1190,pro,2,198
2028-08,C0051,pro,3,297
2028-08,C1043,pro,4,396
2028-08,C0280,pro,3,297
2028-08,C0060,pro,3,297
2028-08,C0686,pro,3,297
2028-08,C1358,pro,3,297
2028-08,C1466,pro,5,495
2028-08,C0440,pro,3,297
2028-08,C1398,pro,2,198
2028-08,C0876,pro,3,297
2028-08,C0022,pro,3,297
2028-08,C1159,pro,4,396
2028-08,C0454,pro,5,495
2028-08,C0992,pro,4,396
2028-08,C0747,pro,4,396
2028-08,C1213,pro,3,297
2028-08,C1257,pro,3,297
2028-08,C1388,pro,4,396
2028-08,C1465,pro,3,297
2028-08,C0043,pro,5,495
2028-08,C0600,pro,6,594
2028-08,C1141,pro,4,396
2028-08,C0024,pro,4,396
2028-08,C0153,pro,3,297
2028-08,C0007,pro,2,198
2028-08,C1184,pro,4,396
2028-08,C1206,pro,3,297
2028-08,C1381,pro,5,495
2028-08,C1154,pro,3,297
2028-08,C1303,pro,3,297
2028-08,C0859,pro,4,396
2028-08,C0403,pro,5,495
2028-08,C1520,pro,4,396
2028-08,C1225,pro,5,495
2028-08,C0072,pro,4,396
2028-08,C0602,pro,4,396
2028-08,C1295,pro,5,495
2028-08,C0586,pro,3,297
2028-08,C0438,pro,4,396
2028-08,C0710,pro,3,297
2028-08,C1511,pro,4,396
2028-08,C0938,pro,3,297
2028-08,C1017,pro,3,297
2028-08,C0973,pro,5,495
2028-08,C1350,pro,4,396
2028-08,C1318,pro,1,99
2028-08,C1240,pro,4,396
2028-08,C1122,pro,5,495
2028-08,C0635,pro,4,396
2028-08,C0745,pro,5,495
2028-08,C0237,pro,2,198
2028-08,C0183,pro,5,495
2028-08,C1365,pro,3,297
2028-08,C1341,pro,3,297
2028-08,C0128,pro,4,396
2028-08,C0505,pro,4,396
2028-08,C0754,pro,5,495
2028-08,C1551,pro,3,297
2028-08,C0783,pro,4,396
2028-08,C1143,pro,3,297
2028-08,C1301,pro,4,396
2028-08,C1262,pro,5,495
2028-08,C0146,pro,3,297
2028-08,C1335,pro,4,396
2028-08,C1495,pro,3,297
2028-08,C1458,pro,4,396
2028-08,C0406,pro,2,198
2028-08,C0932,pro,4,396
2028-08,C0381,pro,4,396
2028-08,C0350,pro,3,297
2028-08,C0360,pro,3,297
2028-08,C1500,pro,4,396
2028-08,C1569,pro,4,396
2028-08,C0079,pro,2,198
2028-08,C1008,pro,4,396
2028-08,C1160,pro,3,297
2028-08,C0098,pro,3,297
2028-08,C0592,pro,3,297
2028-08,C0679,pro,3,297
2028-08,C0325,pro,4,396
2028-08,C0748,pro,3,297
2028-08,C1062,pro,5,495
2028-08,C1526,pro,3,297
2028-08,C1033,pro,4,396
2028-08,C0548,pro,4,396
2028-08,C1066,pro,2,198
2028-08,C1529,pro,3,297
2028-08,C0817,pro,3,297
2028-08,C0685,pro,4,396
2028-08,C1554,pro,3,297
2028-08,C0214,pro,4,396
2028-08,C0211,pro,3,297
2028-08,C1177,pro,3,297
2028-08,C0578,pro,3,297
2028-08,C0892,pro,3,297
2028-08,C1396,pro,5,495
2028-08,C1113,pro,5,495
2028-08,C0236,pro,4,396
2028-08,C1084,pro,3,297
2028-08,C0102,pro,3,297
2028-08,C0563,pro,2,198
2028-08,C1360,pro,4,396
2028-08,C1471,pro,4,396
2028-08,C1549,pro,4,396
2028-08,C0353,pro,2,198
2028-08,C0682,pro,5,495
2028-08,C0201,pro,3,297
2028-08,C0014,pro,6,594
2028-08,C0370,pro,4,396
2028-08,C1156,pro,5,495
2028-08,C0252,pro,3,297
2028-08,C0300,pro,6,594
2028-08,C1109,pro,3,297
2028-08,C1534,pro,2,198
2028-08,C1269,pro,5,495
2028-08,C1564,pro,4,396
2028-08,C1067,pro,5,495
2028-08,C0740,pro,4,396
2028-08,C0929,pro,5,495
2028-08,C1426,pro,4,396
2028-08,C0224,pro,3,297
2028-08,C1085,pro,5,495
2028-08,C0277,pro,3,297
2028-08,C0670,pro,4,396
2028-08,C0380,pro,5,495
2028-08,C1441,pro,3,297
2028-08,C0184,pro,3,297
2028-08,C1533,pro,5,495
2028-08,C0702,pro,6,594
2028-08,C0780,pro,3,297
2028-08,C0545,pro,2,198
2028-08,C0926,pro,5,495
2028-08,C1356,pro,4,396
2028-08,C0459,pro,4,396
2028-08,C0580,pro,3,297
2028-08,C0671,pro,4,396
2028-08,C1363,pro,4,396
2028-08,C0872,pro,3,297
2028-08,C0765,pro,2,198
2028-08,C1563,pro,4,396
2028-08,C1059,pro,3,297
2028-08,C1513,pro,3,297
2028-08,C0651,pro,4,396
2028-08,C1450,pro,4,396
2028-08,C0966,pro,2,198
2028-08,C0935,pro,4,396
2028-08,C0538,pro,4,396
2028-08,C1459,pro,4,396
2028-08,C0573,pro,4,396
2028-08,C0610,pro,4,396
2028-08,C1226,pro,4,396
2028-08,C0251,pro,4,396
2028-08,C1283,pro,3,297
2028-08,C0315,pro,5,495
2028-08,C1137,pro,3,297
2028-08,C1414,pro,2,198
2028-08,C0458,pro,4,396
2028-08,C1443,pro,5,495
2028-08,C0015,pro,3,297
2028-08,C0633,pro,3,297
2028-08,C0797,pro,4,396
2028-08,C0673,pro,4,396
2028-08,C0854,pro,3,297
2028-08,C1430,pro,3,297
2028-08,C0794,pro,4,396
2028-08,C0923,pro,4,396
2028-08,C0622,pro,3,297
2028-08,C0343,pro,3,297
2028-08,C0788,pro,4,396
2028-08,C0404,pro,2,198
2028-08,C1098,pro,4,396
2028-08,C0417,pro,3,297
2028-08,C1032,pro,3,297
2028-08,C1327,pro,2,198
2028-08,C0988,pro,5,495
2028-08,C1099,pro,4,396
2028-08,C0836,pro,4,396
2028-08,C1451,pro,3,297
2028-08,C1242,pro,3,297
2028-08,C0398,pro,2,198
2028-08,C1559,pro,3,297
2028-08,C1265,pro,2,198
2028-08,C0946,pro,5,495
2028-08,C1123,pro,3,297
2028-08,C1320,pro,3,297
2028-08,C0790,pro,5,495
2028-08,C1558,pro,5,495
2028-08,C1562,pro,3,297
2028-08,C0045,pro,2,198
2028-08,C0494,pro,5,495
2028-08,C0887,pro,4,396
2028-08,C0627,pro,3,297
2028-08,C0052,pro,3,297
2028-08,C1201,pro,2,198
2028-08,C0678,pro,3,297
2028-08,C1296,pro,3,297
2028-08,C0044,pro,4,396
2028-08,C0521,pro,2,198
2028-08,C0287,pro,3,297
2028-08,C0511,pro,4,396
2028-08,C0221,pro,6,594
2028-08,C0839,pro,5,495
2028-08,C0472,pro,5,495
2028-08,C0077,pro,2,198
2028-08,C1192,pro,3,297
2028-08,C1182,pro,3,297
2028-08,C1266,pro,3,297
2028-08,C1399,pro,2,198
2028-08,C0481,pro,3,297
2028-08,C0795,pro,2,198
2028-08,C0064,pro,2,198
2028-08,C1436,pro,5,495
2028-08,C1457,pro,5,495
2028-08,C1416,pro,3,297
2028-08,C0819,pro,4,396
2028-08,C0950,pro,2,198
2028-08,C0066,pro,2,198
2028-08,C0698,pro,5,495
2028-08,C0886,pro,3,297
2028-08,C1002,pro,4,396
2028-08,C1302,pro,4,396
2028-08,C1560,pro,4,396
2028-08,C0944,pro,4,396
2028-08,C1421,pro,4,396
2028-08,C0708,pro,3,297
2028-08,C0921,pro,4,396
2028-08,C0738,pro,3,297
2028-08,C1253,pro,3,297
2028-08,C1128,pro,4,396
2028-08,C1290,pro,6,594
2028-08,C0986,pro,3,297
2028-08,C1494,pro,4,396
2028-08,C0501,pro,3,297
2028-08,C0552,pro,5,495
2028-08,C0971,pro,4,396
2028-08,C0247,pro,5,495
2028-08,C0918,pro,4,396
2028-08,C0844,pro,4,396
2028-08,C0949,pro,4,396
2028-08,C0802,pro,2,198
2028-08,C0713,pro,4,396
2028-08,C0599,pro,2,198
2028-08,C1040,pro,3,297
2028-08,C1074,pro,4,396
2028-08,C0411,pro,4,396
2028-08,C1204,pro,3,297
2028-08,C1120,pro,3,297
2028-08,C1282,pro,4,396
2028-08,C0202,pro,5,495
2028-08,C1446,pro,4,396
2028-08,C1546,pro,4,396
2028-08,C0985,pro,3,297
2028-08,C0063,pro,3,297
2028-08,C0457,pro,2,198
2028-08,C1016,pro,3,297
2028-08,C0869,pro,4,396
2028-08,C1104,pro,4,396
2028-08,C0364,pro,3,297
2028-08,C0862,pro,3,297
2028-08,C1101,pro,4,396
2028-08,C1431,pro,3,297
2028-08,C0744,pro,5,495
2028-08,C0910,pro,3,297
2028-08,C1364,pro,4,396
2028-08,C1305,pro,3,297
2028-08,C0460,pro,2,198
2028-08,C1056,pro,3,297
2028-08,C0195,pro,3,297
2028-08,C1179,pro,4,396
2028-08,C1198,pro,3,297
2028-08,C0654,pro,5,495
2028-08,C1191,pro,2,198
2028-08,C0715,pro,3,297
2028-08,C1579,pro,4,396
2028-08,C0096,pro,4,396
2028-08,C0806,pro,4,396
2028-08,C1394,pro,3,297
2028-08,C1170,pro,3,297
2028-08,C1345,pro,4,396
2028-08,C1260,pro,4,396
2028-08,C1332,pro,3,297
2028-08,C1042,pro,2,198
2028-08,C0705,pro,3,297
2028-08,C1395,pro,4,396
2028-08,C1309,pro,2,198
2028-08,C0562,pro,4,396
2028-08,C1548,pro,5,495
2028-08,C0615,pro,4,396
2028-08,C0879,pro,3,297
2028-08,C1005,pro,3,297
2028-08,C0227,pro,3,297
2028-08,C0898,pro,3,297
2028-08,C1470,pro,3,297
2028-08,C1140,pro,5,495
2028-08,C0199,pro,4,396
2028-08,C1355,pro,5,495
2028-08,C0960,pro,3,297
2028-08,C1439,pro,3,297
2028-08,C1496,pro,2,198
2028-08,C1248,pro,3,297
2028-08,C1379,pro,4,396
2028-08,C1308,pro,3,297
2028-08,C1432,pro,2,198
2028-08,C1425,pro,2,198
2028-08,C1114,pro,3,297
2028-08,C0279,pro,3,297
2028-08,C0761,pro,4,396
2028-08,C1380,pro,3,297
2028-08,C1280,pro,3,297
2028-08,C0874,pro,2,198
2028-08,C0965,pro,3,297
2028-08,C1377,pro,2,198
2028-08,C1485,pro,4,396
2028-08,C0463,pro,3,297
2028-08,C0512,pro,2,198
2028-08,C0016,pro,3,297
2028-08,C0469,pro,3,297
2028-08,C1053,pro,4,396
2028-08,C0621,pro,4,396
2028-08,C1166,pro,3,297
2028-08,C1151,pro,2,198
2028-08,C0474,pro,3,297
2028-08,C1036,pro,3,297
2028-08,C0956,pro,3,297
2028-08,C1392,pro,5,495
2028-08,C1378,pro,3,297
2028-08,C0462,pro,3,297
2028-08,C0904,pro,3,297
2028-08,C0818,pro,3,297
2028-08,C0766,pro,3,297
2028-08,C0646,pro,4,396
2028-08,C0342,pro,5,495
2028-08,C0914,pro,6,594
2028-08,C1514,pro,4,396
2028-08,C1221,pro,3,297
2028-08,C1407,pro,3,297
2028-08,C1089,pro,1,99
2028-08,C1473,pro,4,396
2028-08,C1285,pro,5,495
2028-08,C0295,pro,3,297
2028-08,C1152,pro,4,396
2028-08,C0753,pro,4,396
2028-08,C0896,pro,4,396
2028-08,C0902,pro,4,396
2028-08,C1219,pro,4,396
2028-08,C0957,pro,4,396
2028-08,C0690,pro,3,297
2028-08,C1572,pro,4,396
2028-08,C0419,pro,3,297
2028-08,C1427,pro,3,297
2028-08,C1135,pro,4,396
2028-08,C1334,pro,5,495
2028-08,C0751,pro,5,495
2028-08,C1353,pro,5,495
2028-08,C0272,pro,4,396
2028-08,C0729,pro,3,297
2028-08,C1472,pro,4,396
2028-08,C0609,pro,3,297
2028-08,C1045,pro,4,396
2028-08,C0442,pro,3,297
2028-08,C1117,pro,3,297
2028-08,C0175,pro,3,297
2028-08,C0800,pro,3,297
2028-08,C1374,pro,5,495
2028-08,C0049,pro,2,198
2028-08,C1331,pro,3,297
2028-08,C1400,pro,4,396
2028-08,C0513,pro,3,297
2028-08,C0099,pro,4,396
2028-08,C1462,pro,1,99
2028-08,C0697,pro,3,297
2028-08,C0880,pro,3,297
2028-08,C0732,pro,5,495
2028-08,C0307,pro,4,396
2028-08,C0852,pro,4,396
2028-08,C0081,pro,3,297
2028-08,C1268,pro,5,495
2028-08,C1385,pro,4,396
2028-08,C0537,pro,3,297
2028-08,C1366,pro,3,297
2028-08,C1390,pro,2,198
2028-08,C0667,pro,5,495
2028-08,C0883,pro,2,198
2028-08,C1130,pro,2,198
2028-08,C0013,pro,4,396
2028-08,C1073,pro,3,297
2028-08,C1337,pro,3,297
2028-08,C1039,pro,3,297
2028-08,C1418,pro,3,297
2028-08,C0675,pro,3,297
2028-08,C1167,pro,3,297
2028-08,C1281,pro,2,198
2028-08,C1580,pro,2,198
2028-08,C1567,pro,3,297
2028-08,C0312,pro,3,297
2028-08,C0955,pro,4,396
2028-08,C1081,pro,4,396
2028-08,C0424,pro,3,297
2028-08,C1420,pro,3,297
2028-08,C1382,pro,2,198
2028-08,C0591,pro,4,396
2028-08,C1158,pro,4,396
2028-08,C0532,pro,3,297
2028-08,C0376,pro,2,198
2028-08,C0108,pro,4,396
2028-08,C0778,pro,4,396
2028-08,C0338,pro,5,495
2028-08,C1542,pro,3,297
2028-08,C1194,pro,3,297
2028-08,C0952,pro,4,396
2028-08,C0934,pro,2,198
2028-08,C0762,pro,4,396
2028-08,C0354,pro,2,198
2028-08,C0369,pro,2,198
2028-08,C0309,pro,3,297
2028-08,C1145,pro,5,495
2028-08,C0922,pro,5,495
2028-08,C0853,pro,5,495
2028-08,C1323,pro,2,198
2028-08,C1440,pro,3,297
2028-08,C0087,pro,3,297
2028-08,C1172,pro,3,297
2028-08,C1492,pro,3,297
2028-08,C1070,pro,4,396
2028-08,C0582,pro,5,495
2028-08,C0771,pro,3,297
2028-08,C0344,pro,4,396
2028-08,C0169,pro,3,297
2028-08,C0050,pro,2,198
2028-08,C0653,pro,4,396
2028-08,C1575,pro,4,396
2028-08,C0383,pro,3,297
2028-08,C1531,pro,2,198
2028-08,C1493,pro,3,297
2028-08,C0691,pro,4,396
2028-08,C1521,pro,4,396
2028-08,C1023,pro,4,396
