month,customer_id,tokens_in,tokens_out,api_calls,usage_revenue
2028-05,C0499,646357,0,151,387.81419999999997
2028-05,C0764,759202,631172,77,834.2244
2028-05,C1241,613882,617349,96,738.7386
2028-05,C0925,284046,655072,90,563.4708
2028-05,C1134,721719,241377,162,577.8575999999999
2028-05,C0871,766842,523213,204,774.033
2028-05,C1203,538062,313375,81,510.8622
2028-05,C1352,296970,27722,40,194.8152
2028-05,C1069,505191,340557,185,507.4488
2028-05,C0544,579963,650069,20,738.0192
2028-05,C0866,717068,162912,94,527.9879999999999
2028-05,C1307,451378,507000,171,575.0268
2028-05,C1121,606045,343703,194,569.8488
2028-05,C1132,649025,542564,90,714.9534
2028-05,C0148,617338,484281,122,660.9713999999999
2028-05,C0167,445639,460485,82,543.6744
2028-05,C0699,576783,729182,172,783.579
2028-05,C0990,653959,726439,145,828.2388
2028-05,C1315,768601,617904,50,831.903
2028-05,C0617,668964,418649,127,652.5678
2028-05,C0310,667152,481540,130,689.2152
2028-05,C1061,482679,606446,42,653.475
2028-05,C0124,969670,497937,114,880.5641999999999
2028-05,C1244,527010,549926,43,646.1615999999999
2028-05,C1370,498921,406399,114,543.192
2028-05,C0850,552671,573069,84,675.444
2028-05,C1021,583778,208678,155,475.4736
2028-05,C1164,630968,503970,134,680.9628
2028-05,C1080,451304,482093,0,560.0382
2028-05,C0770,851497,640945,96,895.4652
2028-05,C0407,714224,269648,110,590.3231999999999
2028-05,C0611,686705,740001,88,856.0235999999999
2028-05,C1207,526761,680520,117,724.3685999999999
2028-05,C1342,339907,454697,213,476.7624
2028-05,C0170,455314,867732,55,793.8276
2028-05,C1234,743842,509929,161,752.2625999999999
2028-05,C0162,545231,60735,145,363.57959999999997
2028-05,C1354,651165,392395,127,626.136
2028-05,C0726,544816,446396,64,594.7271999999999
2028-05,C0283,346351,604843,147,570.7163999999999
2028-05,C1083,572888,933000,94,903.5328
2028-05,C0718,683950,404732,122,653.2092
2028-05,C1125,742678,279672,30,613.41
2028-05,C1298,725818,664998,84,834.4896
2028-05,C0293,621795,310128,161,559.1537999999999
2028-05,C1347,770967,412608,171,710.145
2028-05,C0225,614848,548937,144,698.2710000000001
2028-05,C0991,616519,600243,196,730.0572
2028-05,C1217,590383,552886,179,685.9614
2028-05,C0259,640744,770494,61,846.7428
2028-05,C0428,600657,588750,176,713.6442
2028-05,C0316,656818,772758,199,857.7456
2028-05,C0742,1122591,395527,135,910.8707999999999
2028-05,C1250,191521,695908,91,532.4574
2028-05,C1419,1015712,725110,131,1044.4932
2028-05,C0951,508093,503975,238,607.2407999999999
2028-05,C1024,732644,446428,152,707.4431999999999
2028-05,C0258,453625,175912,160,377.7222
2028-05,C1386,394984,592264,104,592.3488
2028-05,C1196,878231,617128,141,897.2153999999999
2028-05,C0558,806194,262403,150,641.1582
2028-05,C1393,852359,601327,219,872.2116
2028-05,C0749,554909,563679,46,671.1528
2028-05,C0890,268816,491497,131,456.1878
2028-05,C1139,530468,823228,114,812.2176
2028-05,C0589,640049,680973,153,792.6131999999999
2028-05,C0782,999024,467588,161,879.9672
2028-05,C0255,797255,575547,86,823.6811999999999
2028-05,C0503,442414,778842,32,732.7536
2028-05,C1401,471594,549521,184,612.669
2028-05,C1306,202397,667488,69,521.9309999999999
2028-05,C1055,710773,451484,199,697.3542
2028-05,C0392,664984,396458,239,636.8652
2028-05,C0306,463687,527302,127,594.5934
2028-05,C1333,675898,355656,155,618.9324
2028-05,C1328,605850,421633,194,616.4898
2028-05,C0416,896527,360145,133,754.0032
2028-05,C1373,847746,499877,112,808.5738
2028-05,C0980,408323,371814,125,468.08219999999994
2028-05,C0136,257356,392542,61,389.9388
2028-05,C0972,791065,538138,34,797.5218
2028-05,C0838,943436,465721,168,845.4942
2028-05,C0025,486260,225427,87,427.0122
2028-05,C0155,633280,429463,141,637.6457999999999
2028-05,C0842,548281,585420,103,680.2206
2028-05,C1131,730338,531052,98,756.8340000000001
2028-05,C0246,801287,466857,105,760.8864
2028-05,C0444,440282,632435,25,643.6302000000001
2028-05,C1127,480691,414348,96,537.0233999999999
2028-05,C0931,706491,507660,0,728.4906
2028-05,C0716,520036,303146,199,493.9092
2028-05,C0305,720062,335899,43,633.5766
2028-05,C0324,618005,523082,124,684.6522
2028-05,C1389,942477,603244,159,927.4326
2028-05,C0861,695963,542373,128,743.0015999999999
2028-05,C1375,472556,542434,88,608.994
2028-05,C0138,571243,547070,130,670.9878
2028-05,C0495,832258,135937,166,580.917
2028-05,C0919,871385,618339,98,893.8344
2028-05,C0415,836817,653879,169,894.4175999999999
2028-05,C1124,243705,774993,86,611.2188
2028-05,C1119,356704,378261,42,440.979
2028-05,C0053,288863,489657,74,467.11199999999997
2028-05,C0393,557882,659418,158,730.38
2028-05,C0543,621930,572025,109,716.3729999999999
2028-05,C0841,600042,753597,87,812.1833999999999
2028-05,C0531,729725,162937,125,535.5972
2028-05,C1238,1013625,75796,81,653.6526
2028-05,C0884,465575,174364,31,383.9634
2028-05,C0095,399242,661808,89,636.63
2028-05,C0916,675664,313609,153,593.5638
2028-05,C0688,904980,738736,94,986.2295999999999
2028-05,C1348,789751,463376,153,751.8761999999999
2028-05,C1322,500472,468727,53,581.5193999999999
2028-05,C1367,373305,300123,133,404.0568
2028-05,C0936,636211,347220,141,590.0586
2028-05,C1312,873880,601549,45,885.2574000000001
2028-05,C0299,788100,341327,83,677.6561999999999
2028-05,C0367,671714,561448,118,739.8972
2028-05,C0493,987134,391579,52,827.2278
2028-05,C0062,299886,305018,141,362.94239999999996
2028-05,C0480,594514,755456,111,809.982
2028-05,C1208,625471,718773,169,806.5464
2028-05,C0487,893509,729100,185,973.5654
2028-05,C0271,242727,509225,191,451.1712
2028-05,C1090,555357,702698,0,754.833
2028-05,C0587,771771,715365,137,892.2815999999999
2028-05,C0608,0,251887,8,151.13219999999998
2028-05,C0982,699226,764975,54,878.5206
2028-05,C0700,358617,362056,28,432.4038
2028-05,C0233,778249,645057,104,853.9836
2028-05,C1273,322556,628649,66,570.723
2028-05,C0826,763211,475677,121,743.3327999999999
2028-05,C0017,731660,760451,107,895.2666
2028-05,C0165,722262,9131,230,438.8358
2028-05,C0244,814252,377222,137,714.8843999999999
2028-05,C1442,689788,556739,125,747.9162
2028-05,C0319,647646,740224,77,832.7219999999999
2028-05,C0515,644810,751768,138,837.9467999999999
2028-05,C1146,457490,865291,142,793.6686
2028-05,C0828,648923,462631,128,666.9324
2028-05,C0897,546906,746305,136,775.9266
2028-05,C0349,646123,502878,86,689.4005999999999
2028-05,C0362,854110,353713,104,724.6938
2028-05,C0659,1025738,553048,130,947.2716
2028-05,C1319,753996,763947,133,910.7658
2028-05,C1190,896388,710783,44,964.3026
2028-05,C0051,787904,399409,86,712.3878000000001
2028-05,C1043,437089,505081,165,565.3019999999999
2028-05,C0280,369994,460281,94,498.16499999999996
2028-05,C0060,652672,344468,99,598.284
2028-05,C0686,726967,469875,132,718.1052000000001
2028-05,C1358,102322,540671,73,385.79580000000004
2028-05,C0440,265956,507581,132,464.1222
2028-05,C1398,602513,751432,60,812.367
2028-05,C0876,742105,346587,184,653.2152
2028-05,C0022,587238,43698,108,378.5616
2028-05,C1159,560831,485893,135,628.0343999999999
2028-05,C0454,251320,474583,124,435.5418
2028-05,C0992,122480,631920,134,452.64
2028-05,C0747,1011075,598845,194,965.952
2028-05,C1213,607445,205000,104,487.467
2028-05,C1289,297929,481331,120,467.556
2028-05,C1257,617294,375641,93,595.761
2028-05,C1388,463263,474164,119,562.4562
2028-05,C0043,333127,541315,133,524.6652
2028-05,C0600,776413,142906,127,551.5913999999999
2028-05,C1141,378090,346849,151,434.9634
2028-05,C0024,699110,816952,100,909.6371999999999
2028-05,C0153,556212,495084,83,630.7776
2028-05,C0007,497587,734672,40,739.3554
2028-05,C0997,563697,521818,175,651.3090000000001
2028-05,C1184,377354,675249,140,631.5618000000001
2028-05,C1206,814366,748992,137,938.0147999999999
2028-05,C1381,451213,361814,134,487.8162
2028-05,C1154,415481,503342,131,551.2937999999999
2028-05,C1303,621093,92560,68,428.1918
2028-05,C0859,478487,660573,230,683.4359999999999
2028-05,C0403,834483,648577,3,889.8359999999999
2028-05,C0213,552287,735088,133,772.425
2028-05,C1225,671810,493047,143,698.9141999999999
2028-05,C0072,424084,354377,146,467.0766
2028-05,C0602,440852,340121,140,468.58379999999994
2028-05,C1295,464170,602516,90,640.0115999999999
2028-05,C0586,575771,42803,25,371.14439999999996
2028-05,C0438,662913,546153,99,725.4396
2028-05,C0710,632893,829798,153,877.6146
2028-05,C0938,639903,437381,99,646.3704
2028-05,C1017,749831,456763,131,723.9564
2028-05,C0973,264010,262953,176,316.1778
2028-05,C1350,376138,171259,174,328.4382
2028-05,C1318,308930,377125,141,411.633
2028-05,C1240,516843,364792,117,528.981
2028-05,C1122,639867,475164,162,669.0186
2028-05,C0635,463353,504939,88,580.9752
2028-05,C0745,374854,399495,303,464.6094
2028-05,C0237,583048,501156,45,650.5224
2028-05,C0183,1185711,491126,87,1006.1021999999999
2028-05,C1365,176395,302431,168,287.2956
2028-05,C1341,356362,522469,120,527.2986
2028-05,C0128,601427,460365,135,637.0751999999999
2028-05,C0505,476063,619490,54,657.3318
2028-05,C0754,725072,872670,85,958.6451999999999
2028-05,C0783,816521,518933,69,801.2724
2028-05,C1143,483212,526814,159,606.0156
2028-05,C1301,791345,485373,161,766.0308
2028-05,C1262,384662,416249,40,480.54659999999996
2028-05,C0146,423509,455225,131,527.2404
2028-05,C1335,411386,565510,73,586.1375999999999
2028-05,C1458,710492,480820,181,714.7871999999999
2028-05,C0406,783335,21358,176,482.81579999999997
2028-05,C0932,959714,753496,95,1027.926
2028-05,C0381,366664,556006,83,553.602
2028-05,C0350,998210,653471,155,991.0086
2028-05,C0360,763468,512389,58,765.5142
2028-05,C0079,336593,366674,108,421.96020000000004
2028-05,C1008,686067,665088,87,810.693
2028-05,C1160,505152,620986,70,675.6827999999999
2028-05,C0098,538498,636066,138,704.7384000000001
2028-05,C0592,430166,649526,89,647.8152
2028-05,C0679,593340,396817,218,594.0942
2028-05,C0325,595313,399499,78,596.8872
2028-05,C0748,744665,331109,122,645.4644
2028-05,C1062,508635,628586,180,682.3326
2028-05,C1033,304319,281010,90,351.19739999999996
2028-05,C0548,860121,633754,113,896.3249999999999
2028-05,C1066,286130,594982,121,528.6672
2028-05,C0817,1031914,813404,184,1107.1907999999999
2028-05,C0685,440566,515088,60,573.3924
2028-05,C0214,561875,164442,129,435.79019999999997
2028-05,C0211,497356,619928,151,670.3704
2028-05,C1177,510290,671740,152,709.218
2028-05,C0578,647811,627601,108,765.2472
2028-05,C0892,944270,344541,125,773.2865999999999
2028-05,C1396,708118,128460,165,501.94679999999994
2028-05,C1429,476797,671360,77,688.8942
2028-05,C1113,449315,594554,104,626.3213999999999
2028-05,C0236,854908,560284,128,849.1152
2028-05,C1084,996071,448860,85,866.9586
2028-05,C0102,754323,508806,104,757.8774
2028-05,C0563,912030,628502,108,924.3191999999999
2028-05,C1360,690749,460362,113,690.6666
2028-05,C0353,689915,406610,157,657.9150000000001
2028-05,C0682,1097106,452073,49,929.5074
2028-05,C0201,681872,727643,126,845.7090000000001
2028-05,C0014,607209,428827,125,621.6216000000001
2028-05,C0370,771559,593656,53,819.1289999999999
2028-05,C1156,747736,698584,110,867.7919999999999
2028-05,C0252,1048467,653317,72,1021.0704000000001
2028-05,C0300,606739,604574,155,726.7878000000001
2028-05,C1109,646337,412088,43,635.055
2028-05,C1269,664126,226676,209,534.4812
2028-05,C1067,505233,444828,98,570.0366
2028-05,C0740,675943,276821,145,571.6584
2028-05,C0929,706802,717651,135,854.6718
2028-05,C1426,445920,389030,191,500.97
2028-05,C0224,682125,200775,41,529.74
2028-05,C1413,995443,567359,209,937.6811999999999
2028-05,C1085,357852,536517,178,536.6214
2028-05,C0277,597092,603232,57,720.1944
2028-05,C0670,674057,559263,119,739.992
2028-05,C0380,473252,845518,80,791.262
2028-05,C1441,574175,690126,139,758.5805999999999
2028-05,C0184,658485,0,132,395.091
2028-05,C0702,822647,343336,158,699.5898
2028-05,C0780,469079,292515,120,456.95640000000003
2028-05,C0545,290520,374585,84,399.063
2028-05,C0926,520760,293646,110,488.64359999999994
2028-05,C0964,284655,774777,140,635.6591999999999
2028-05,C1356,626445,494924,107,672.8213999999999
2028-05,C0459,557572,168251,158,435.49379999999996
2028-05,C0580,463215,896035,97,815.55
2028-05,C0671,663428,358029,116,612.8742
2028-05,C1363,769796,867336,17,982.2792
2028-05,C0872,1064933,664942,126,1037.925
2028-05,C0275,477034,415259,139,535.3758
2028-05,C0765,687605,523821,70,726.8556
2028-05,C1059,603535,735018,185,803.1318
2028-05,C0651,933165,505935,112,863.4599999999999
2028-05,C1450,173988,760207,192,560.517
2028-05,C0966,307525,724999,156,619.5143999999999
2028-05,C0935,596666,702207,97,779.3238
2028-05,C0232,647567,595214,41,745.6686
2028-05,C0538,565370,303730,137,521.46
2028-05,C1459,398134,481335,70,527.6814
2028-05,C0573,754192,482893,57,742.251
2028-05,C0610,618648,435035,62,632.2098
2028-05,C1226,885015,398977,176,770.3951999999999
2028-05,C0251,503816,434942,114,563.2548
2028-05,C1283,797944,868625,110,999.9413999999999
2028-05,C0315,494600,468658,119,577.9548
2028-05,C1137,364125,766166,0,678.1745999999999
2028-05,C1414,596439,337691,160,560.478
2028-05,C0458,631504,436256,75,640.656
2028-05,C1443,637779,458787,0,657.9396
2028-05,C0015,631832,955117,58,952.1694
2028-05,C0633,335116,490875,197,495.59459999999996
2028-05,C0797,185979,574635,93,456.3684
2028-05,C0673,858149,332240,131,714.2334
2028-05,C0854,234119,593103,102,496.3332
2028-05,C1430,217595,584856,130,481.4706
2028-05,C0891,410816,588349,193,599.4989999999999
2028-05,C0794,765580,372846,145,683.0555999999999
2028-05,C0923,882396,625214,87,904.5659999999999
2028-05,C0622,863918,644792,150,905.226
2028-05,C0343,766823,560550,107,796.4238
2028-05,C0788,778701,403337,148,709.2228
2028-05,C0404,783462,638124,167,852.9516
2028-05,C1098,688620,649349,45,802.7814
2028-05,C0417,1131641,234675,32,819.7896
2028-05,C1032,550226,441418,85,594.9864
2028-05,C1327,676217,638658,177,788.925
2028-05,C0988,773627,381663,161,693.174
2028-05,C1099,601153,572507,64,704.196
2028-05,C0836,445371,721249,69,699.9719999999999
2028-05,C1451,766301,376628,137,685.7574000000001
2028-05,C1242,215971,461412,54,406.4298
2028-05,C0398,898706,702444,96,960.69
2028-05,C1265,536804,117138,152,392.3652
2028-05,C0946,685231,432934,112,670.899
2028-05,C1123,300326,622105,153,553.4586
2028-05,C1320,594186,228660,162,493.70759999999996
2028-05,C0790,446578,335306,195,469.1304
2028-05,C0045,555955,851335,133,844.3739999999999
2028-05,C0494,594530,676039,58,762.3413999999999
2028-05,C0887,466906,742325,162,725.5386
2028-05,C0627,861186,186240,27,628.4555999999999
2028-05,C0052,967626,288010,20,753.3815999999999
2028-05,C1201,769514,564874,160,800.6328
2028-05,C0678,753226,314665,64,640.7346
2028-05,C1296,491222,582853,105,644.445
2028-05,C0044,783022,389124,78,703.2876
2028-05,C0521,649532,506706,199,693.7428
2028-05,C0287,415914,1069958,123,891.5232
2028-05,C0511,368204,638945,103,604.2894
2028-05,C0221,756120,251060,209,604.308
2028-05,C0839,750636,350157,147,660.4757999999999
2028-05,C0472,499498,664778,230,698.5656
2028-05,C0556,530313,524678,153,632.9946
2028-05,C0077,615312,443375,8,635.2121999999999
2028-05,C1192,628970,695724,193,794.8163999999999
2028-05,C1182,767292,503619,213,762.5466
2028-05,C1266,568594,678781,161,748.425
2028-05,C1399,590190,793193,97,830.0298
2028-05,C0481,757946,714547,124,883.4957999999999
2028-05,C0795,636792,621257,79,754.8294
2028-05,C0064,643142,373984,138,610.2755999999999
2028-05,C1436,942989,662376,97,963.2189999999999
2028-05,C1457,611275,448244,30,635.7114
2028-05,C1416,830781,301245,1,679.2156
2028-05,C0819,324187,693943,158,610.8779999999999
2028-05,C0950,814105,783367,68,958.4831999999999
2028-05,C0066,473800,369032,131,505.69919999999996
2028-05,C0698,716716,916596,207,979.9871999999999
2028-05,C0886,498370,448407,157,568.0662
2028-05,C1002,752731,628650,186,828.8286
2028-05,C1302,430239,492966,193,553.923
2028-05,C0944,441734,596000,111,622.6403999999999
2028-05,C1421,377312,514797,172,535.2654
2028-05,C0708,599811,372557,147,583.4208
2028-05,C0921,462653,907819,19,822.2832
2028-05,C0649,696543,515343,252,727.1315999999999
2028-05,C0738,799959,589993,64,833.9712
2028-05,C1253,578989,90513,187,401.7012
2028-05,C1128,815123,266127,112,648.75
2028-05,C1290,859064,737877,126,958.1646
2028-05,C0986,458676,618784,123,646.476
2028-05,C0501,251953,597488,218,509.6646
2028-05,C0552,365840,566347,108,559.3122
2028-05,C0971,608387,98150,141,423.92220000000003
2028-05,C0247,561919,541526,84,662.0669999999999
2028-05,C0918,643789,685723,209,797.7072
2028-05,C0844,568653,537473,172,663.6755999999999
2028-05,C0949,1109738,778468,88,1132.9235999999999
2028-05,C0802,633682,337020,68,582.4212
2028-05,C0713,521040,652827,193,704.3202
2028-05,C0599,134659,583240,164,430.7394
2028-05,C1040,727460,495250,120,733.626
2028-05,C1074,322151,758424,175,648.345
2028-05,C0228,533037,611213,181,686.55
2028-05,C0411,545537,670413,140,729.57
2028-05,C1204,591597,415340,148,604.1622
2028-05,C1120,0,688358,201,413.0148
2028-05,C1282,626584,655565,172,769.2893999999999
2028-05,C0202,539929,447811,174,592.644
2028-05,C1446,698689,268505,104,580.3163999999999
2028-05,C0985,492404,597313,113,653.8302
2028-05,C0063,576104,193993,117,462.05819999999994
2028-05,C0457,366358,345463,173,427.0926
2028-05,C1016,720315,358095,127,647.046
2028-05,C0869,356664,580256,140,562.1519999999999
2028-05,C1104,402696,770779,251,704.0849999999999
2028-05,C0364,797889,733863,92,919.0512
2028-05,C0862,562844,679664,54,745.5048
2028-05,C1101,655397,574742,199,738.0833999999999
2028-05,C0298,770829,215015,109,591.5064
2028-05,C1431,309031,474780,89,470.2866
2028-05,C0744,611210,479153,170,654.2178
2028-05,C0910,781205,548600,131,797.883
2028-05,C1364,713901,382459,144,657.8159999999999
2028-05,C1305,626328,325594,119,571.1532
2028-05,C0460,230350,646034,208,525.8303999999999
2028-05,C1056,927687,741700,187,1001.6321999999999
2028-05,C0195,585446,883158,87,881.1624
2028-05,C1179,277009,351685,117,377.21639999999996
2028-05,C1198,597823,390376,135,592.9194
2028-05,C0654,480432,487894,86,580.9956
2028-05,C1191,832004,220650,133,631.5924
2028-05,C0715,576480,804664,193,828.6863999999999
2028-05,C0096,845478,413927,213,755.6429999999999
2028-05,C0806,663358,408936,82,643.3764
2028-05,C1394,509130,351935,54,516.639
2028-05,C1170,746901,666479,176,848.028
2028-05,C0509,346948,379043,87,435.59459999999996
2028-05,C1345,595480,504041,132,659.7126
2028-05,C1260,862849,347202,135,726.0305999999999
2028-05,C1332,848592,550666,165,839.5548
2028-05,C1042,964899,333338,149,778.9422000000001
2028-05,C0705,593584,560775,139,692.6153999999999
2028-05,C1395,428359,503223,166,558.9492
2028-05,C1309,813648,329321,72,685.7814
2028-05,C0562,747752,794250,118,925.2012
2028-05,C0615,509643,563692,113,644.001
2028-05,C0879,644135,637187,119,768.7932
2028-05,C1005,527975,546160,182,644.481
2028-05,C0227,824275,543706,134,820.7886
2028-05,C0898,417750,148771,71,339.91259999999994
2028-05,C1140,464186,513559,131,586.6469999999999
2028-05,C0199,612510,282759,225,537.1614
2028-05,C1355,597326,315726,95,547.8312
2028-05,C0960,695649,236463,153,559.2672
2028-05,C1439,550194,634837,100,711.0186
2028-05,C1248,292445,546016,67,503.0766
2028-05,C1379,770842,524827,166,777.4014000000001
2028-05,C1308,762794,918775,67,1008.9413999999999
2028-05,C1432,520056,592171,175,667.3362000000001
2028-05,C1425,521641,523220,170,626.9166
2028-05,C1114,499427,0,107,299.6562
2028-05,C0279,594087,472526,197,639.9678
2028-05,C0761,610476,589891,67,720.2202
2028-05,C1380,534231,504149,146,623.028
2028-05,C1280,493481,654483,102,688.7783999999999
2028-05,C0874,659600,535127,116,716.8362000000001
2028-05,C0965,548168,437132,34,591.18
2028-05,C1377,617370,636120,55,752.0939999999999
2028-05,C0463,790982,463668,161,752.7900000000001
2028-05,C0512,794431,976695,57,1062.6756
2028-05,C0016,680575,566631,224,748.3235999999999
2028-05,C0469,645446,645068,72,774.3083999999999
2028-05,C1053,262794,333868,172,357.9972
2028-05,C0621,815523,615438,115,858.5766
2028-05,C1166,817471,458456,48,765.5561999999999
2028-05,C1151,879046,478250,132,814.3776
2028-05,C0474,867580,417072,212,770.7912
2028-05,C1036,483636,721888,188,723.3143999999999
2028-05,C0956,395900,297276,103,415.9056
2028-05,C1392,403241,454739,97,514.788
2028-05,C1378,618805,587962,151,724.0602
2028-05,C0462,761880,416286,57,706.8996
2028-05,C0904,815280,596808,114,847.2528
2028-05,C0818,657398,371269,135,617.2001999999999
2028-05,C0766,746038,482963,17,737.4005999999999
2028-05,C0646,319945,504102,86,494.4282
2028-05,C0342,254440,661924,211,549.8184
2028-05,C0914,593165,387636,113,588.4806
2028-05,C1221,695054,246652,120,565.0236
2028-05,C1407,487014,583179,300,642.1157999999999
2028-05,C1089,990024,570781,189,936.483
2028-05,C1304,512865,494961,106,604.6956
2028-05,C1285,459782,581324,160,624.6636
2028-05,C0295,979013,611019,89,954.0192
2028-05,C1152,583672,644148,146,736.6919999999999
2028-05,C0753,581415,431756,125,607.9026
2028-05,C0896,482748,393866,122,525.9684
2028-05,C0902,485989,234633,114,432.37319999999994
2028-05,C1219,538628,585480,67,674.4648
2028-05,C0957,807730,289709,98,658.4634
2028-05,C0690,446530,588047,224,620.7461999999999
2028-05,C0419,692907,451993,113,686.94
2028-05,C1427,221769,657427,58,527.5176
2028-05,C0219,836491,603325,140,863.8896
2028-05,C1135,509998,531220,171,624.7308
2028-05,C1334,735462,312616,113,628.8467999999999
2028-05,C0751,586780,448651,69,621.2586
2028-05,C1353,279684,671993,159,571.0062
2028-05,C0272,526188,579096,185,663.1704000000001
2028-05,C0729,688665,805815,115,896.688
2028-05,C0609,631357,559264,70,714.3726
2028-05,C1045,763864,473828,63,742.6152
2028-05,C0442,430779,627092,177,634.7226
2028-05,C1117,565113,765795,161,798.5447999999999
2028-05,C0175,692062,564446,154,753.9048
2028-05,C0800,726194,391010,196,670.3223999999999
2028-05,C1374,1000446,327101,51,796.5282
2028-05,C0049,954096,567172,77,912.7608
2028-05,C1331,174263,645144,136,491.6442
2028-05,C1400,502353,458313,157,576.3996
2028-05,C1188,451635,315466,59,460.2606
2028-05,C0513,229131,478544,129,424.60499999999996
2028-05,C0099,460877,639507,104,660.2304
2028-05,C0697,917719,836720,161,1052.6634
2028-05,C0880,544704,392706,101,562.4459999999999
2028-05,C0732,518323,354248,77,523.5426
2028-05,C0307,387143,411974,90,479.4702
2028-05,C0852,761214,738695,151,899.9454000000001
2028-05,C1254,383959,694253,142,646.9272
2028-05,C0081,635065,639911,151,764.9856000000001
2028-05,C1268,711334,762980,203,884.5884
2028-05,C1385,349546,466721,106,489.7602
2028-05,C0537,439385,656665,75,657.63
2028-05,C0547,708911,528644,153,742.533
2028-05,C1366,285743,505878,51,474.97259999999994
2028-05,C1390,618163,664435,65,769.5587999999999
2028-05,C0667,923277,683103,95,963.828
2028-05,C0883,627095,583656,124,726.4506
2028-05,C1130,267209,414250,129,408.87539999999996
2028-05,C0013,750486,300948,88,630.8603999999999
2028-05,C1073,429826,533448,176,577.9644
2028-05,C1337,685306,587493,141,763.6794
2028-05,C1039,637985,339606,101,586.5545999999999
2028-05,C1418,658669,577655,136,741.7944
2028-05,C0675,869466,663169,104,919.581
2028-05,C1167,379582,647699,184,616.3685999999999
2028-05,C1281,723188,373715,106,658.1418
2028-05,C0312,855130,830765,202,1011.5369999999999
2028-05,C0955,343362,446526,117,473.9328
2028-05,C1081,511508,602766,125,668.5643999999999
2028-05,C0424,306326,528460,64,500.87159999999994
2028-05,C1420,536976,379659,126,549.981
2028-05,C1382,776894,318080,0,656.9843999999999
2028-05,C0591,334001,492360,162,495.8166
2028-05,C1158,496472,310484,152,484.17359999999996
2028-05,C0532,1049537,610010,132,995.7282
2028-05,C0376,632361,818897,123,870.7548
2028-05,C0108,428442,382561,44,486.6018
2028-05,C0778,646732,326349,102,583.8486
2028-05,C0338,699155,453005,110,691.296
2028-05,C1194,572664,630944,150,722.1647999999999
2028-05,C0952,444646,670280,156,668.9555999999999
2028-05,C0934,718839,320606,105,623.6669999999999
2028-05,C0762,681717,389317,46,642.6204
2028-05,C0354,468675,323714,158,475.4334
2028-05,C0369,402179,191635,131,356.28839999999997
2028-05,C0309,130826,453140,144,350.3796
2028-05,C1145,751510,504633,143,753.6858
2028-05,C0922,811528,465005,166,765.9197999999999
2028-05,C0853,846831,547176,68,836.4042000000001
2028-05,C1323,845092,467975,161,787.8402
2028-05,C1440,469587,657835,64,676.4532
2028-05,C0087,321851,721206,121,625.8342
2028-05,C1172,579015,544136,131,673.8906000000001
2028-05,C1070,625040,797559,161,853.5594
2028-05,C0582,516832,545536,98,637.4208
2028-05,C0771,430827,875370,219,783.7181999999999
2028-05,C0344,500634,508498,54,605.4792
2028-05,C0169,543841,384799,258,557.184
2028-05,C0050,644220,732887,116,826.2642
2028-05,C0653,948442,344534,91,775.7856
2028-05,C0383,532170,817633,100,809.8818
2028-05,C0691,446274,648674,18,656.9688
2028-05,C1023,528949,472200,66,600.6894
2028-05,C0660,493178,698045,175,714.7338
2028-05,C0954,355807,459035,136,488.9052
2028-05,C0422,709797,233672,174,566.0814
2028-05,C0808,514323,325583,144,503.94359999999995
2028-05,C1091,566628,290309,61,514.1622
2028-05,C0368,637484,782674,87,852.0948
2028-05,C1106,624698,771983,134,838.0086
2028-05,C0021,671035,921915,175,955.77
2028-05,C1314,633145,764601,92,838.6476
2028-05,C0443,882849,537939,88,852.4728
2028-05,C0647,709058,400745,39,665.8818
2028-05,C0784,869062,169167,224,622.9374
2028-05,C1028,544468,860464,153,842.9592
2028-05,C0933,202555,311291,111,308.3076
2028-05,C0210,794109,531291,125,795.24
2028-05,C0114,385476,595947,93,588.8538
2028-05,C1027,626711,806255,186,859.7796
2028-05,C0137,732983,675385,118,845.0207999999999
2028-05,C0321,468188,629531,39,658.6314
2028-05,C1189,431484,747849,41,707.5998000000001
2028-05,C0822,659189,428895,51,652.8504
2028-05,C0977,657748,782535,193,864.1697999999999
2028-05,C0076,102887,412742,92,309.3774
2028-05,C0097,565109,317377,50,529.4916
2028-05,C1428,816741,823376,63,984.0701999999999
2028-05,C1284,618675,446279,149,638.9724
2028-05,C0328,575082,559987,98,681.0414
2028-05,C1173,862219,437994,169,780.1278
2028-05,C0631,900774,329452,106,738.1356000000001
2028-05,C0466,45780,549045,82,356.89500000000004
2028-05,C0893,567489,438261,130,603.4499999999999
2028-05,C0811,450525,349039,142,479.73839999999996
2028-05,C1060,891770,432575,123,794.607
2028-05,C0160,779024,495616,9,764.784
2028-05,C1015,631990,241029,101,523.8113999999999
2028-05,C0585,671858,667631,10,803.6934
2028-05,C0619,63822,220503,145,170.595
2028-05,C1369,623769,564912,136,713.2086
2028-05,C0320,771771,485900,145,754.6026
2028-05,C1383,514780,585186,78,659.9795999999999
2028-05,C1065,586087,605312,178,714.8394
2028-05,C1133,740647,712802,68,872.0694
2028-05,C1384,391319,350807,79,445.2756
2028-05,C1326,553431,556154,125,665.751
2028-05,C1215,747259,666208,154,848.0802
2028-05,C0514,1083453,584231,72,1000.6103999999999
2028-05,C1228,301493,181268,127,289.6566
2028-05,C0781,351340,629606,22,588.5676
2028-05,C1293,497212,500303,114,598.509
